rough sets
education research and business technologies
development methodologies for big data analytics systems
aixia 2023 advances in artificial intelligence
digitalisierung und k nstliche intelligenz in der produktion
big data and security
business process management
enterprise business process and information systems modeling
business process management forum
artificial intelligence and soft computing
encyclopedia of database systems
encyclopedia of social network analysis and mining
intelligent information systems
new trends in database and information systems
introduction
conformance checking
computational collective intelligence
intelligent computing
